sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P09,-1.0130076731001665
PPE_A,continuous,low_minus_high,low_tangibility,2010-08-31,P10,-0.14559823977456499
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P01,8.411420270661711
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P02,3.4103589386054574
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P03,5.393577136306061
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P04,2.004074423705213
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P05,5.267932237076479
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P06,7.28785177260912
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P07,5.036329995489056
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P08,6.837975484367435
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P09,8.091242886218977
PPE_A,continuous,low_minus_high,low_tangibility,2010-09-30,P10,4.390441378078111
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P01,-7.68685294601891
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P02,-3.223265659173553
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P03,-3.360113892000377
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P04,2.959639643057952
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P05,-1.5561985287827869
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P06,-0.05656575447100928
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P07,2.2351500876355117
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P08,4.779326443403961
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P09,1.47822288276853
PPE_A,continuous,low_minus_high,low_tangibility,2010-10-31,P10,-0.8193028180216076
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P01,1.861721145330308
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P02,-4.241159906901719
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P03,-1.7318812660020828
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P04,-4.343980312647316
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P05,-1.2085686012601344
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P06,-3.4191351025168997
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P07,2.5142853549949837
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P08,-0.4060181368787353
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P09,-1.5197234656579774
PPE_A,continuous,low_minus_high,low_tangibility,2010-11-30,P10,-0.8910039357628535
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P01,-0.18553356454404693
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P02,7.553889193362195
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P03,1.8667687051129744
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P04,4.19655393415969
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P05,7.169491661428143
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P06,3.959390658236125
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P07,8.748627849640224
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P08,8.29395928252021
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P09,5.819585917302862
PPE_A,continuous,low_minus_high,low_tangibility,2010-12-31,P10,5.701429625555647
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P01,3.4785030325364037
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P02,3.992519772377859
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P03,3.03928891279834
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P04,0.3446353758222876
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P05,6.169333161380161
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P06,5.123583548089508
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P07,6.5380194972289924
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P08,0.7374035919890775
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P09,-0.10761456956179363
PPE_A,continuous,low_minus_high,low_tangibility,2011-01-31,P10,6.848806281422714
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P01,4.001302997798291
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P02,-6.934718757337765
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P03,-1.6733534240846941
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P04,-2.2437725134595103
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P05,-4.217532270018957
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P06,-1.4651165893291394
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P07,-7.192109751060232
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P08,-4.93140372193781
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P09,-5.317473155858856
PPE_A,continuous,low_minus_high,low_tangibility,2011-02-28,P10,-5.8224349184911715
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P01,0.03994522212639713
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P02,-2.5264495104615934
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P03,5.47913158897702
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P04,4.160257977228077
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P05,6.403158776692135
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P06,0.9409319030320821
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P07,1.3556520755712986
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P08,1.479796392177053
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P09,3.6416143358194257
PPE_A,continuous,low_minus_high,low_tangibility,2011-03-31,P10,2.4119328097662875
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P01,2.1759699770288705
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P02,3.6538404309097503
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P03,2.138004191334562
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P04,6.311665630097087
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P05,3.900287944605376
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P06,-2.445854000962517
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P07,3.26088215482368
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P08,4.314177894836279
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P09,2.1902749303085023
PPE_A,continuous,low_minus_high,low_tangibility,2011-04-30,P10,2.9848875297248925
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P01,-13.638921926181578
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P02,-0.7885321412620941
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P03,-1.355589618589452
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P04,-0.5631754633144889
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P05,-0.12582987107528212
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P06,-4.6608249470934755
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P07,-9.271799561530663
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P08,1.8210969161761588
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P09,-1.539230504093927
PPE_A,continuous,low_minus_high,low_tangibility,2011-05-31,P10,-1.7671013593021185
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P01,-5.774909698878625
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P02,-4.719717764008254
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P03,-0.9704498007794801
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P04,-3.474373731370927
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P05,-5.289046707327102
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P06,-4.186188731337546
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P07,-4.027116840459021
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P08,-5.606308338311068
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P09,-6.381698238146151
PPE_A,continuous,low_minus_high,low_tangibility,2011-06-30,P10,-7.849893641218897
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P01,-2.86103329818511
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P02,-4.647704621463046
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P03,-6.100611285357703
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P04,-2.899827346742251
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P05,-8.34898863185692
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P06,-6.425623692040451
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P07,-3.187923735555799
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P08,-3.8973491217112217
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P09,-2.7136647668207625
PPE_A,continuous,low_minus_high,low_tangibility,2011-07-31,P10,-5.533963590743816
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P01,-6.738558731329382
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P02,-10.21725412740317
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P03,-10.368294891038312
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P04,-11.543758887033594
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P05,-10.080851119032408
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P06,-9.972882868709572
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P07,-9.053713948663473
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P08,-8.968519411854967
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P09,-10.289207770474693
PPE_A,continuous,low_minus_high,low_tangibility,2011-08-31,P10,-7.806597530856914
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P01,-7.68848116477065
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P02,-7.874220791168511
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P03,-8.420183042106839
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P04,-4.996108082216375
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P05,-7.2912737914692585
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P06,-7.273015517301949
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P07,-10.828214145533753
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P08,-7.238274820424663
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P09,-7.75060923063389
PPE_A,continuous,low_minus_high,low_tangibility,2011-09-30,P10,-6.942387362324004
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P01,2.938828831634169
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P02,2.2059201699094344
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P03,6.989736753964934
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P04,6.687643731507726
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P05,2.092182289868159
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P06,12.645730841543735
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P07,3.3415710492552386
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P08,7.853479493903207
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P09,5.765744431985414
PPE_A,continuous,low_minus_high,low_tangibility,2011-10-31,P10,0.2996024402379317
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P01,-3.737547501786019
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P02,-5.343243393478504
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P03,-5.595054974581456
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P04,-9.449664816103791
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P05,-5.430672712385115
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P06,-4.963594345006761
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P07,-2.932143867478305
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P08,-6.925099468807007
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P09,-6.3315524088610236
PPE_A,continuous,low_minus_high,low_tangibility,2011-11-30,P10,-3.8624519955685677
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P01,-4.570244099009015
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P02,-0.018269739962097385
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P03,0.804802583154041
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P04,1.7938267983206972
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P05,-1.8257686218359186
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P06,-3.3588467146619556
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P07,1.089425865250043
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P08,-1.2830085719566124
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P09,0.5667341260025189
PPE_A,continuous,low_minus_high,low_tangibility,2011-12-31,P10,-7.305877555655616
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P01,16.31875571324267
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P02,6.712365540222309
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P03,7.355348968348034
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P04,19.093661647272572
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P05,5.7459235248971225
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P06,9.506667661101345
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P07,10.178622773478915
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P08,12.651067106763465
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P09,11.59472664052147
PPE_A,continuous,low_minus_high,low_tangibility,2012-01-31,P10,9.368503456700518
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P01,5.366067927285807
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P02,3.894525200856442
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P03,1.5864690322322155
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P04,2.262969447888854
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P05,11.615115258981334
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P06,9.725420418235323
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P07,5.477317723488937
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P08,5.322957143807421
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P09,5.14878555481847
PPE_A,continuous,low_minus_high,low_tangibility,2012-02-29,P10,1.0361913667051945
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P01,-3.218219876204545
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P02,5.697318863245248
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P03,2.825076581649314
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P04,1.2551927519382309
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P05,0.4624805495101798
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P06,-1.918998875340462
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P07,-5.06377708020518
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P08,-1.0246559006957678
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P09,-2.1008258841147454
PPE_A,continuous,low_minus_high,low_tangibility,2012-03-31,P10,-2.309003251938968
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P01,-0.5439524241116018
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P02,-6.672833772482654
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P03,-2.3946655709938
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P04,0.012934639740017177
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P05,1.9768881193183665
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P06,0.40964013509124275
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P07,0.243561103263603
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P08,6.45709606224748
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P09,0.12849258812296083
PPE_A,continuous,low_minus_high,low_tangibility,2012-04-30,P10,-5.025122211034702
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P01,-5.50954565587322
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P02,-10.182582165720483
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P03,-6.876851719814977
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P04,-4.247988187729879
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P05,-7.890407199390682
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P06,-2.0121564441169983
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P07,-1.7396075049162827
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P08,-4.5887320069724264
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P09,-8.192495210106994
PPE_A,continuous,low_minus_high,low_tangibility,2012-05-31,P10,-8.592934973036396
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P01,-2.703303688002983
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P02,-2.6660073364495425
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P03,0.9820653295142068
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P04,-3.223292191436489
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P05,-2.4192205249923844
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P06,-2.657122222996525
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P07,-2.0048018739298996
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P08,2.9192420800622165
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P09,0.04433447711928645
PPE_A,continuous,low_minus_high,low_tangibility,2012-06-30,P10,0.5710426731079122
PPE_A,continuous,low_minus_high,low_tangibility,2012-07-31,P01,-4.55370561535899
PPE_A,continuous,low_minus_high,low_tangibility,2012-07-31,P02,-0.5227663172107533
PPE_A,continuous,low_minus_high,low_tangibility,2012-07-31,P03,2.562832916920022
