sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,spread_code,spread_return,long_code,short_code,return_leg
age,continuous,low_minus_high,young_firms,2002-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.14566617135290194,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,20.3876002186453,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-7.044616315626305,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.4439332866978347,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,7.85524375025869,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.277013815181661,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.268204186512783,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-18.727036843138812,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2002-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,6.592970937264001,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.102077355595581,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.7104044216868666,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.389537912028454,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.213438161473693,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-8.273786892421889,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.586922231289289,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.0364719570834326,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.092307866454317,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.01161018702236,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.757331397389674,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.5215312624718584,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2003-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.036710535314493,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-7.181065233292623,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-02-29,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.32993116530792665,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.967980160134074,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,8.61099743741357,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.2159628528975697,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.8908848970626317,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.4501982776091258,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,8.07568437151942,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.6895111899761615,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.65497495894581,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.2081125735258755,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2004-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.6331420501978604,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.5179805596025036,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.9059223540240895,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.406275158092271,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.5918001639743284,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.352741177360911,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,6.390857443805682,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.621992662367601,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.242270179260313,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.4595973662672,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.234853566351838,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.016113009267046,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2005-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.2478662194864452,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.755943457625605,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,7.324649984053474,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.05388362350131892,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.581430187812594,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.3046900159840238,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.813748466700098,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.417931361233031,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.5627896227850213,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.116786613839781,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.5029119923610306,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.522644241937452,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2006-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.963057926556802,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.734791951993884,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.8285985074671345,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.4999606981984575,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.0359443501205643,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.1784981568438666,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.1408334385388903,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.5006847121266342,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.5433077484210314,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,7.642235205173275,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.26191144890081675,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.255967466321575,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2007-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.433840183847317,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.07404438193056,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-02-29,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.18714514952610717,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.9518227932806154,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.709045939768987,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.7140591325929715,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.615801232211579,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.37304297535539,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.808115462716543,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.9249162867042493,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.40608452040714127,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.713438836181762,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2008-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.454360497833001,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.23664132180402575,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-7.208544815688821,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.4158335925077765,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.4356664628236153,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.334946484409078,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.9931023337608919,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-10.790234053215135,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.4398237500099285,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.799524304900478,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.8845748330332103,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.631232245905725,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2009-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.729304273808657,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,10.067284062001317,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,6.233983320504875,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-17.54330566588313,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.6753167296799204,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.2348258275089288,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.6341847402065706,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.6754897861813705,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.9745127923609673,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-12.23472384552224,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.5826963616916094,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.362562347620518,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2010-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-7.676287010260632,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.266109074528066,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.256815487341314,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.60606816483118,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.9748910651318412,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.344493821310145,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.129237192282203,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.4003601794079201,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.3753223368879954,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,7.861179543508304,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.739922716380536,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.3721097939159481,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2011-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-10.83725087276266,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,8.328318699001318,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-02-29,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.658465832885165,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.26824342169292903,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.323046406151015,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.114628930482578,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.3521724751521305,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.2889431536820377,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.9110345827193991,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.757728028921242,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.983970724258178,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.030349725611156,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2012-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.985273516066277,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.21055256866095817,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.560902412762862,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.4518774188540309,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.2237721768041414,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.117028949526297,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.197403306639731,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,13.0818167247855,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,7.582239008486888,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.284937219146965,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.9065592412676615,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.5571126932325052,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2013-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.280851995768112,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,6.979834934771461,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.04611700121382167,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.912484719090046,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.414029523636353,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.216059165130821,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.8141877329547627,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.023661934660911,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.3892782022838299,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.755779082714657,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-4.818625728445791,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.96766441886274,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2014-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-9.185950544910927,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,3.410248301390613,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.41426126831962407,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.7299595665418295,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.940984222784959,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-1.0459370355875053,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.196403299091191,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.6967814407985458,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.406988687195109,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.784057279901768,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.0847806635377246,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,10.019295303974902,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2015-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.029132561182701,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.956010145689348,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-02-29,SENTIMENT_PRONE_MINUS_INSENSITIVE,4.620241005542316,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,5.714185829378784,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.9962366530987765,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.6051423823341452,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.2758147834702394,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,8.17425783824066,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,11.444942816391972,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,12.186607522062998,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-6.457883531543598,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.319967271426461,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2016-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.7450886156790526,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.050046091126895,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-3.92765462558409,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-03-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.8487760713559847,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-04-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.586325215834765,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-05-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-0.3781861388313581,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-06-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.2788218623679053,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-07-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,6.92363979752488,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-08-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,-2.7256039746719813,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-09-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,10.292485080834535,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-10-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,1.7239608287881476,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-11-30,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.4684011335177183,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2017-12-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,0.0495039758591993,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2018-01-31,SENTIMENT_PRONE_MINUS_INSENSITIVE,2.460855508611324,P01,P10,directional_spread
age,continuous,low_minus_high,young_firms,2018-02-28,SENTIMENT_PRONE_MINUS_INSENSITIVE,-5.694573512749018,P01,P10,directional_spread
